"restaurant_name","place_id"
"Goan Spice Café & Restaurant","ChIJKakItCsSdkgRjk09EBWywsU"
"Monty’s Nepalese Cuisine","ChIJLY76B5ANdkgR2lrh_0eC_k8"
"Jishal Goan Restaurant Wembley","ChIJdVEk-zMSdkgRoUymcXlUVZU"
"Himalayan Restaurant","ChIJN69otLITdkgRMBvf1mAa0iI"
"Cross Restaurant","ChIJ9whXD3MTdkgRrsWEb7pHbu0"
"Ashutosh","ChIJpW_fda8TdkgRaHV1oQx3wjI"
"Secret of Mari Masala | Indian Restaurant","ChIJ0-xik2sTdkgR-4psVcCf5Os"
"Patel’s Food and Chaat - Wembley","ChIJCcNSUjwTdkgRCD6NTtEWzOw"
"Global Tandoori","ChIJ96hR1kESdkgRsg_cu1Jfvfk"
"KETRAJ","ChIJTUZkR3YTdkgROA2XFu4zdik"
"Lakshmi Chowk","ChIJ4ZelZABxdkgRM5vtNycYiYE"
"Wow Veg Samosa Gang","ChIJ2ZfalC49-ycR795e2ESEjI4"
"Chaskora","ChIJedpHSR5xdkgReqXQHph_QuA"
"Afghan bites","ChIJGUWh81JxdkgR6dRhkBH5Lf0"
"Drayton Tandoori","ChIJsWP1QlpxdkgR0ff6PsxxfK8"
"Let's Eat & Greet","ChIJpfoAHpJtdkgRX9p4FpFjS-c"
"Sweet heart t","ChIJAbLhy5pzdkgRKf_jT55_Atg"
"Go Sing","ChIJZ9JkK_9xdkgR_YhSLTZzF_8"
"Biryani Express","ChIJ26ABQElvdkgRy778sMoMVlk"
"Karachi Food Street","ChIJOWQ5ZGJxdkgRt3RV65rj2f8"
"Roomana’s Delights","ChIJRTbfz69vdkgRjHsKhcj-hhs"
"Briyummy","ChIJ5T_ISdlvdkgRqh9POf2FGEk"
"House of Rakabdar","ChIJa7wXfsZvdkgRaFOXlB-E73k"
"Mittee Indian Restaurant","ChIJXSc26SYBdkgR5aKD7FM0K0Q"
"Tamasha Indian restaurant","ChIJN6ffL0Gq2EcRfgDAR8jpC9o"
"Rangoli Nest","ChIJAQMKfUCr2EcR2UtqpGyJcF0"
"Madras Accent","ChIJVVVemF2q2EcR8fBFK3jvd8o"
"Ginger Indian Cuisine","ChIJIbnNmZqq2EcRtasrgxFbg_I"
"Shampan Bromley - Indian Restaurant","ChIJC00mZVeq2EcRnlLw4gmOmMU"
"New India","ChIJlZk-Z2yq2EcRbq-QbdqvVXc"
"Tiranga Indian Cuisine","ChIJhTCekW2q2EcRt_WkdlhKFk8"
"Yasmin Restaurant","ChIJhZY0FOKq2EcRY73kzclv0v8"
"Suruchi Bromley","ChIJbaAAP_wBdkgR0nJ1UU3oAtU"
"Copper Ceylon - Sri Lankan Restaurant","ChIJSbuHYWyq2EcRZFIEKVVlFs4"
"Pink Garlic","ChIJcYKlY1eq2EcRvn-wD7pRhLk"
"Mount Everest Restaurant","ChIJG-M-h22q2EcRGdseWXWcNY0"
"Mumbai Kitchen","ChIJAS7Sf1yq2EcROewvGuLKe6s"
"Mumbai Madness Hayes","ChIJpZvL5Tqr2EcR_07K6bW0uBI"
"Calcutta Indian Restaurant Petts Wood","ChIJSTGH9ACr2EcRuVW6rBUiGuc"
"India Village Bromley","ChIJ670B5IWq2EcRa57v2Bkomo0"
"Ganesha restaurant Bromley","ChIJq8XfOyMBdkgRmH3A_N4Wn3g"
"Bombay 2 bromley","ChIJf0do2BKq2EcRUuJ3-xkxDpI"
"Indian Essence by Atul Kochhar","ChIJZY2RbZ6r2EcR7DGI7Fnfo4A"
"Agra Beckenham","ChIJ90ROlLQBdkgRl_ZxwHKnrAM"
"Saka Maka","ChIJW1yQMk0DdkgRvrppP5rkRZA"
"Babur","ChIJw4LAETQCdkgR1C87idsdJR0"
"Papadam","ChIJDa8F-UWq2EcRFqs5ZPuJKEk"
"Spice Garden - Bromley","ChIJHycKOxiq2EcRp346TpnzpUI"
"Crown of Bromley","ChIJ8RkEtWeq2EcRi5Aag8cJR9k"
"Chaska Maska","ChIJ32gAx7ADdkgRtmbIdFdFdpo"
"Blue Taj Indian & Nepalese Restaurant","ChIJ0xroyF8DdkgRuun3_STTooQ"
"Gurkha’s Kitchen","ChIJcyXhgwyr2EcRpN6-esRxyTo"
"Little India","ChIJNXWNIp6r2EcRkx_-5VIRfMg"
"Jolpai Indian Cuisine","ChIJMdPftYOp2EcRiY-2YDOVRcQ"
"Ginger & Spices","ChIJ99cXONmr2EcR5WNkKLzlcJk"
"Bengal Lancer","ChIJ5wXJoeyr2EcRPFFioNRQAtU"
"Mountain View Restaurant","ChIJW_Q2_sKr2EcRCnWbI3L1lTU"
"In2 Papadam","ChIJq2AVfsEBdkgR4voPAKBLwBg"
"Nazran's Punjabi Restaurant","ChIJgzWCmDep2EcRpfokvqM6OUQ"
"Panas Chislehurt","ChIJOc9SYOur2EcRARzkARLF2lI"
"Flavours Eltham","ChIJieIA9Jup2EcRRAjx5bp3D2I"
"Monsoon Indian Restaurant - Indian","ChIJX_9OFAkCdkgRpLMinTFKg00"
"Ladywell Tandoori","ChIJb6W50msCdkgRiMFxqX8IB3Q"
"Cardamom","ChIJc5P81J-r2EcRU4_p-qpmBlU"
"Beckenham Curry Club","ChIJV2ovkKgBdkgRd43K72sHHLA"
"Paradise Kitchen Indian Takeaway","ChIJraSOsGEDdkgRyEwPD11YgWI"
"PANAS By Sujan Katuwal MBE","ChIJ81rmZ9mp2EcRLHBcEBC_7YY"
"The Saffron Club","ChIJp4ljDdGp2EcRMGryYesvSwQ"
"The Raj smoke and grill","ChIJ0_qR2Z-r2EcRzXiOR0lMBVg"
"Indian Summer Restaurant & Takeaway","ChIJN7SDj8Sr2EcRhE2FVTTJr54"
"Tiffin Choice","ChIJAS6SWFeq2EcRiZJiiZnyCS8"
"Everest Curry King Restaurant London","ChIJQclL6WYCdkgRUd3egjHY1yc"
"Himalaya Indian Restaurant, Lewisham","ChIJQRNVQhMCdkgRxJGEUhjKivY"
"Village Eat Inn","ChIJ9R8NXgWp2EcRxAeCHZ2Skeg"
"THANJAI CHOLAS","ChIJ6XyDhCwBdkgRTHSBzKo71jM"
"Taste of Raj","ChIJ1W-BYdGp2EcRq6GXnlqcKGU"
"Sajee South Indian And Sri Lankan Cuisine","ChIJPVsMg3ACdkgRKX31-id3fqk"
"Zeera Indian Takeaway Grove Park","ChIJL5CpVZep2EcRKO0pqab2OFQ"
"Bengal Brasserie Hither Green","ChIJw2CKzOGp2EcRQMCZCX0Idhg"
"Curry Cottage Of Beckenham","ChIJq0UVpr8BdkgRIK9wpKNEx0w"
"Papadom palace","ChIJG5LhWcKr2EcRDG9kmt6_7YU"
"The Amber Fort","ChIJnZAGq60BdkgRjeqw8qtlF0g"
"Lazeez Takeaway","ChIJk1kx9Zqq2EcRUOeca7S4yIA"
"The Bombay Restaurant","ChIJDyTpQVSr2EcRIiqXXeaY-9M"
"Cinnamon Culture","ChIJV2XjyxWq2EcRwFfs7TBuuyw"
"Shortlands Tandoori","ChIJmWS8NXSq2EcR-hIF0MXdYAM"
"Kathmandu Masala","ChIJOS2b958BdkgRELsJq1wwjcQ"
"Shaon Restaurant","ChIJDc31P8Or2EcRC9p_qRtjJJE"
"Village Tandoori","ChIJM0BgppEDdkgRI4jtOHNUMmc"
"Pure Indian Curry","ChIJFSLmwjYBdkgRb_kgmDX9_ho"
"Taj","ChIJ41FeQgCr2EcR6Nx-Xt9TAAk"
"Ishaak","ChIJ3w_RcgCr2EcRD8EKQSmfU-w"
"Village Cuisine","ChIJi7NnUUar2EcRmXb8kr5updg"
"Tugra Restaurant","ChIJI4xmmpqq2EcRCSpo6eXO5NQ"
"Greedy Chef Indian Takeaway","ChIJVxaBRtgDdkgRiROB3Bmwkgk"
"IN2 Kitchen","ChIJpXp___oBdkgRGlDy-1M_1ZM"
"Apna Indian Cuisine","ChIJ6c__3CIBdkgRv9f4yL7YqwY"
"Mount Masala","ChIJ-6pNT-cBdkgR5vPZWFZV7f8"
"Chai & Chaat","ChIJcch77NkBdkgRQuTqJcZZ8vg"
"Gurkha's Nepalese and Indian Cuisine","ChIJNZNZ0H4BdkgRhg8TUCsRTZU"
"SPARSH - Best Indian and Nepalese Cuisine Restaurant","ChIJbYuPKWoDdkgRwVxpAzpxr00"
"Himalayan Kitchen","ChIJc9antXYBdkgRo7fbLhBu9aQ"
"Hisar Meze Bar Beckenham","ChIJO3gOWrwBdkgRh5DAe4AiobE"
"Mumbai Express","ChIJq6qtH6IBdkgRkiOvBIhSqKs"
"Rikshaw Indian Restaurant Norwood","ChIJuTTHjBkBdkgR_0aa111QiN0"
"SAM'S HYDERABADI KITCHEN","ChIJA8uQTyIBdkgRW1MWnxHzpCM"
"🔥Shahi Food Zone🔥","ChIJTe5IjIcBdkgRj-DQvVY4ido"
"The Madras Restaurant","ChIJi6nLPW4CdkgRBkXEMK6FHRE"
"Palace Spice","ChIJXc5QWkUBdkgRoBXMc4lFQms"
"Koz Restaurant","ChIJs1aCV74BdkgR6D3Vaq-pJAU"
"Penge Masala","ChIJnySsu3EBdkgR3_K80TC93Bk"
"Timur","ChIJLXX1r3YBdkgRI9D5Thy_1RA"
"Vujon (Croydon)","ChIJAeWituYAdkgR6nrCeFx3JBs"
"Imm Thai Fusion Beckenham","ChIJJX2aUKcBdkgReKskaQaHyx4"
"Zafran, Indian Restaurant, Croydon","ChIJUYZaPecAdkgR7136mL-LaWQ"
"Degchi London","ChIJuUTJbgABdkgRFfWAl0SHQw4"
"Millennium Tandoori","ChIJ3ROr3IYBdkgRz5W4owE0_30"
"Planet Spice, South Croydon","ChIJ91D3d3kAdkgR9hrTXf9MbH8"
"Barakah","ChIJQVk4yYYBdkgRFvOfQVtyxBQ"
"Talli Kitchen - Indian Restaurant Orpington","ChIJOYXYtUit2EcRNtAV45TxDe4"
"THE CORIANDER ORPINGTON","ChIJaYmZQSKt2EcREBa4DHRdgMc"
"INDIAN VALLEY RESTAURANT AND TAKEAWAY","ChIJbehAFg2t2EcR9tL3WOG0AUw"
"Indiya Bar & Restaurant","ChIJ181_QQCt2EcRePm68Pp5NbY"
"Orpington Citi Kitchen Petts Wood","ChIJYwmcsb6r2EcRrUTZ8hJCCMs"
"Orpington Citi Kitchen","ChIJ0yHzHm6s2EcRg0yy7YlRKP0"
"Flavour Of India","ChIJl11_BHKs2EcRSY8MSUxdkjw"
"Saffron Indian Diner","ChIJL1E18JWu2EcRhWQjLij47Go"
"Masala Dabbas","ChIJ9WxWbJys2EcRLD1UHjYSyXE"
"The Taj","ChIJG2JnA3Ct2EcRwzH4C0wnoJw"
"Chandni Indian Takeaway","ChIJNc2cJIWs2EcRgIFcxhbSpik"
"Smoke N Grill","ChIJEV4RpkSr2EcRKVeSparxORg"
"Simla Balti House","ChIJoaFB6mKs2EcR_l3Tg-uEHeE"
"The Peshwa","ChIJY_L9n-Kt2EcRZ_ZG5sKivsg"
"Crispy Dosa Orpington","ChIJMwT27Yet2EcR41MQSDev3dg"
"Ramsden Tandoori","ChIJ2we-3met2EcRn_okMFCC0UU"
"Royal Radhuny","ChIJWbn9KMGt2EcRmaY-Rbp9MEA"
"Darjeeling Indian Restaurant","ChIJG2CjWAOs2EcRZjp8bDGgnsU"
"Green Chilli","ChIJK_TX81ar2EcRmLMNUxGobwk"
"Pink Olives","ChIJZReGHo2t2EcRmN9sZZ5Zrf8"
"Moghul","ChIJ_3rW5QOs2EcRFUU3KMa0S2M"
"Bay Of Bengal","ChIJuaO48ZWu2EcRpZ50MkH8A8k"
"Khana (Sidcup)","ChIJI2fSPzqv2EcR7rAgRL6t_oQ"
"Zaika","ChIJPUyJwo2t2EcRmY_XI2gCvGM"
"Le Spice New Eltham","ChIJibZqfF2p2EcRzL99UoDNWyE"
"Jalsha Tandoori Restaurant","ChIJ4T4tMqmu2EcRb45KlIgOYQI"
"Curry Mahal (Sidcup)","ChIJ9cOUyqmu2EcRz2njW334TDA"
"The Oval Brasserie","ChIJgwMZ3bCu2EcRdBZUFe4GRvc"
"Naz Balti","ChIJ_7wD04Ss2EcR4wCdZKxiIdw"
"PK Indian Takeaway","ChIJxV481zCt2EcRBU5kLj7TOdA"
"Bengal Tandoori","ChIJtYIwcTys2EcRnYNnuOJsraY"
"Isha Spice Nepali And Indian Takeaway","ChIJCwfwkVyp2EcRVxIAkOlhd5I"
"Rannah","ChIJi_GAZP2r2EcRLAijmxGQOQs"
"Maharani","ChIJWy_GH06p2EcRQLKgYz_xGRw"
"Mahathma Tandoori","ChIJazFN20ep2EcRyotu_A4Uhhk"
"Star of India, Eltham","ChIJvfFEvGyp2EcRQCcFrTbPCwE"
"Dil Tandoori","ChIJrSyzPyuq2EcRNaO3q4yaMfk"
"Yak & Yeti, Eltham","ChIJQU7xZnOp2EcRllltgMRFqcY"
"Navaratna South Indian Restaurant, Croydon","ChIJ4fzfKUoHdkgRL0iiGxdXEpk"
"Tindli by Chef Karnavar","ChIJ24w_u1IHdkgRynXb5-cWQ4o"
"Saffron Indian Restaurant","ChIJTRAKmCQHdkgRojkRIAyhwmA"
"Aachi's Indian Cuisine","ChIJbcLJTewHdkgR3Hl2A5Cebd4"
"Kalyani","ChIJy1KxRAAHdkgREGvyBJ9VRpQ"
"Taste of Kerala","ChIJweiQwCYHdkgR7aXvUDBD0ko"
"Chilli & Spice Indian Takeaway Croydon","ChIJgQGDzN8AdkgR6Dj-tzhXZgY"
"Ashva - Indian Restaurant","ChIJ6S78pckBdkgRDusarwkDqJk"
"The Tava Shop Croydon","ChIJgXHSxKgHdkgRpdPBK40DdLk"
"Indian Kitchen - Croydon","ChIJk14mPb4HdkgRf56qXkgMQxo"
"Dosa Kada","ChIJAbLJKyQHdkgR54_EDBdSnmI"
"Fillings Croydon Indian Pakistani Restaurant","ChIJ06zv1PgHdkgRF7f3glVkl04"
"Sangri Bespoke Indian Cuisine","ChIJDaZP_TUHdkgRgM3NmOGuO_Y"
"Samsara Indian Restaurant & Bar","ChIJpeF-hFb_dUgR7zPQpnHlQKY"
"Rio Lounge - South Indian and Sri Lankan Restaurant","ChIJDVfNE8IBdkgRPSE7Y771gt8"
"Chai Kadai Croydon","ChIJlS0TAAAHdkgRyPwu58LXzDE"
"Dhinchak","ChIJM69OegsHdkgRdwM6GVP8mp8"
"Chat House Indian Restaurant","ChIJwwqK70sHdkgR-sVduFxCdbo"
"Imperial Lounge & Restaurant","ChIJVbbX7WcHdkgRmhepgxxJHwU"
"Peninsula Croydon","ChIJSSe7ULkHdkgRmP9wmEiLr8k"
"Tindli Express","ChIJBccbOPMBdkgR05fgNgNww54"
"Paratha Inn (Croydon)","ChIJLYboq_4HdkgR1JxFMGLE14E"
"Panahar - Bangladeshi & Indian Cuisine","ChIJczyG5kP-dUgR3NGpMddKk1E"
"Shree Krishna Vada Pav (SKVP) - Croydon","ChIJqf4RirkHdkgRCG7F83c7mU8"
"Rupees Grill","ChIJ98afivYAdkgRfN9UHgUlMyI"
"Halwa Poori House","ChIJeXiTFugGdkgRxrYrK08k4Hc"
"Passage to India Takeaway","ChIJK7zSnlYBdkgR29YVMfHSu8Q"
"SHASUAH","ChIJ9ZvFj9EAdkgRDgwVyMqgaSk"
"Selsdon Spice Croydon","ChIJ165_4yb-dUgRks233tscNS8"
"Spice n Ice","ChIJ8b5FVLQAdkgRJDOJEaaDH-I"
"Royal Tandoori Selsdon","ChIJCZBrtif-dUgR9O6unTp2rm8"
"Eastern Cuisine Indian Takeaway","ChIJj1SByFABdkgRWTK1jeN3Xqg"
"Taste of Bengal","ChIJ7R7pSFUHdkgRrFGUZ9GdNHw"
"Santok Maa's Bhel Poori House","ChIJARGSud0GdkgREKsGkBIwQZc"
"Sanderstead Tandoori","ChIJE017NlUHdkgRVfs-wH50C6w"
"Atesh Turkish Restaurant (Croydon)","ChIJAzMP5DUHdkgRQlhPPHM3LnI"
"Gurkha Spice","ChIJFXgPBVQHdkgRyzmJwTgBfM8"
"Sambal Express Croydon","ChIJBd4o7GwHdkgRLRiQcIvjPB8"
"Sitar","ChIJiZIN3yIBdkgRNvczZZXE2NE"
"Crown & Pepper Croydon","ChIJuTBwDjYHdkgRRnLdZvlVGJw"
"Abshar Restaurant (Croydon)","ChIJV1yDLEoHdkgRNNTbUmEcCp4"
"The Coriander","ChIJ90bHmEwHdkgRBlYg9Z35cmw"
"Vindaloo - South Croydon","ChIJy-_bowsHdkgRJ6iH1YRN82M"
"Spiceland","ChIJE5KmjyUHdkgRVj9LyJsgzqI"
"Passage to India","ChIJpV6YUOACdkgR3ANIe1rKKpE"
"The Spices","ChIJf8TZj1gAdkgR2ho0HzGO0bA"
"Zaika Croydon","ChIJMYsM6S8HdkgRx15XznYtI3A"
"Tokia Square Croydon","ChIJ227RV98HdkgRIkHajW-20QU"
"Surrey Street Lounge","ChIJMwyqKmIHdkgR50HWfOmU5U8"
"Amera Rani","ChIJcZcB7FMHdkgRM1neIbDl23k"
"Dera Niazi","ChIJN890IzAHdkgRbx8E-E5o84M"
"Shah Karahi Halal","ChIJyz2BbQIBdkgRpP0GZ_RsBPo"
"The Gurkha Naan Nepalese and Indian Restaurant","ChIJbcAEv179dUgR8AJ9HD5SN4Q"
"CRISPY DOSA CROYDON","ChIJgdaLtDwHdkgRVpViUUv9FH0"
"Amelia's Wild Spice Kitchen","ChIJBaBLbwD9dUgRkl6dsWFdkIU"
"Mazala Indian Takeaway Croydon","ChIJH_MV9dEAdkgRhVCZhaBrp84"
"Chennai Dosa Croydon","ChIJTf72bZsHdkgRhmtHsLHrCb0"
"Butt Karahi Croydon","ChIJz1OQRUQHdkgRjeOmlFxHeGk"
"The Indian Lunchbox","ChIJR471PQAHdkgRjC1_z4WGtCQ"
"Rotti Mama","ChIJVRBDwSYHdkgR2bYvOrPuXI4"
"Rajeev's - Authentic Indian Food","ChIJswuk6EP-dUgRRNaRn5j0RZw"
"Eat More Peri-Peri","ChIJqxQRXtwHdkgRQm5nrdD32hA"
"Asif Balti House, Beddington","ChIJo8PyKXMHdkgRgVNM3EPs59w"
"Mojito49 Sanderstead","ChIJP1toyCz_dUgRmQvv9YNazE0"
"Serendip","ChIJm-A6yX4BdkgRXWl8t_LoPXM"
"Kothu","ChIJweM5OAAHdkgR-N4eKq3nC7E"
"Dawat Express - Selsdon","ChIJHXIhUlj_dUgR4BqBN3UyXas"
"Spice Express","ChIJLxuL0TYHdkgR65Zd6l74ONU"
"Papadom","ChIJ__98vtwAdkgRADDIQU9VQQY"
"THANJAVUR FOOD LOUNGE LTD","ChIJf4whtp4HdkgRZ1Q2X7e-zr0"
"Curry Leaf Coulsdon - Indian/Bangladeshi Restaurant","ChIJK_MxB0r8dUgRmanAzu-HJ4g"
"Kanteen","ChIJeYEQ_x8HdkgRIiXe3QLCemo"
"Southern Chef Kitchen","ChIJtQ6aabYBdkgR7V7PJ6iMljk"
"Rockit Boxpark","ChIJrU75G6QHdkgRYpzo0OffVcU"
"Alees Biryani","ChIJw4eYwSUHdkgRZrV_Bgu_Hs0"
"Himalaya - Tandoori Take Away","ChIJc7G_nO39dUgRqW8oj9VYme0"
"Bombaylicious Coulsdon","ChIJK1aSBgP9dUgR5YjyjfN766I"
"Le Raj Tandoori Nights","ChIJPRkRQ_f_dUgRbz-MKA1BaxI"
"Ceylon Cottage","ChIJ-4NkKQAHdkgRY5zL1kxmlJw"
"The Ravensbury","ChIJ_dcOIKIHdkgRZ318cZFcfOs"
"T. Raj","ChIJmyjaIKH9dUgRSABk6aeeD2c"
"Fillings (Indian Street Food) Coulsdon","ChIJ-_R-kyf9dUgRj4NuwFbzPkE"
"Kavi Cafe & Restaurant","ChIJyYRr4yr_dUgRmfMY65JA8bY"
"Biriyani Junction","ChIJAQAMzygHdkgR0OIzlZNS2CU"
"Sitaara Delight Indian Cuisine (Fastest Delivery)","ChIJXb_smFX9dUgRuEXWOFJ__yU"
"The Green Tandoori","ChIJw5qJQh8BdkgRHxDkMOVcfTk"
"Bengal Bliss","ChIJJedOS0P9dUgR4UftJebmQJI"
"Biriyani & Dosa","ChIJDd-DRekHdkgRx5-jiSLTCWE"
"Raj of Purley","ChIJpwwD2Yz9dUgRNy1EQSX4Tk8"
"Casuarina Tree Restaurant & Bar","ChIJZwJaizAGdkgRTlD_WcWff_U"
"Kohinoor","ChIJOZ7t9VcGdkgREYQBZBu8IwU"
"AK Kitchen","ChIJKZjx4NMHdkgR6fEI4AE6Z9s"
"Chak 89","ChIJsaSRNz4GdkgRq4uEWKRmFbA"
"Crown of Mitcham","ChIJlWBeTEsGdkgRjqD24CLXB2k"
"Dawat Express Mitcham","ChIJ75G3cvUHdkgRcX0BOVIBMY4"
"Colombo Restaurant","ChIJg3jTb0AGdkgRlLZNr51pTqI"
"Bawarchi Indian Street Food (Vegetarian)","ChIJI5BUX5kHdkgRUFw1cHTvi2I"
"Rishi's in Slate & Grain Brasserie and Bar.","ChIJj0Tgh7v9dUgRtKBtZ4WOgxM"
"Desi Chaska Thornton Heath","ChIJH83y2v0HdkgR9qpootUWadY"
"The Princess of India, Indian Restaurant, Morden","ChIJC7Dv0ZoIdkgR3pbRbhidkbg"
"CR7 Lounge Bar & Indian Restaurant","ChIJrWFgChEHdkgRsgKWt2uJQtY"
"paradise biriyani pointe Wallington","ChIJ8c6Lp8sHdkgRmt3TBxpo3ec"
"Momshad Indian Take Away","ChIJTb8J6h0GdkgRp_piedvOreU"
"Tharshini's Takeaway","ChIJ7dBdP1YHdkgRUeOK6M6cGtw"
"Tabaq Events","ChIJ28M0DyoHdkgRIF8Q62HICe4"
"Asia Tandoori Restaurant","ChIJsSzPjrAHdkgROIBkuqN_jaw"
"The Mahal - Indian takeaway & home delivery","ChIJVfqZY5wIdkgRySV3pEqYk9Y"
"The Grange Restaurant","ChIJQ-Rbspt6dkgRpixPqEtw68Y"
"Simply South","ChIJJe7CpQ8HdkgRpKk5A-oMoo4"
"Cinnamon Cottage","ChIJ7wjwQJQHdkgRq4CbIcj1v1A"
"Monkeys Indian Takeaway","ChIJq6rafKUGdkgRnMLANV_I6pE"
"Indian Oasis, Indian Restaurant, Carshalton","ChIJtZl1tpUHdkgRtvAqd-RXvV0"
"Tandoor - Authentic Pakistani Cuisine","ChIJd-P9qpQGdkgRVPdXN1xKgsc"
"Kaptaan's Biryani Norbury","ChIJm1UguzAHdkgRJtEr5BkAGxM"
"Tandoori Corner","ChIJrZHs1N0GdkgRa8qRuY-zRV8"
"The Gaylord Restaurant( NEWLY RE-BRANDED AS MIX N GRILL INDIAN RESTAURANT)","ChIJ8V_715sCdkgRuFV5R9pkrHA"
"Halal Restaurant","ChIJAcs4hEoDdkgRaVt518Nf8fE"
"Slate & Grain Brassiere & Bar","ChIJg0Y6J5QHdkgRiXN-hk7pIxU"
"Amrutha","ChIJiSGXNhYGdkgRnpnw1YxNrqo"
"Coulsdon Spice","ChIJPezdqqv9dUgRQInLTqkhHAk"
"Chipstead Tandoori","ChIJhbCovib9dUgRVfMbf6NPHjo"
"Shakti Paan & Food","ChIJSZaPsScHdkgRAH1Hldo2nlw"
"Chatar Patar","ChIJET4XNu4HdkgR9tmjhmlQsA8"
"Ms Darbar Hyderabadi","ChIJfcrxpw4HdkgRJu7xGelPa0s"
"Swad","ChIJbzE_yN0GdkgRvOpjvr8kB08"
"Santosh","ChIJ8e8FyN0GdkgRrq1Cu00c16M"
"Sankalp Sweets","ChIJ1Vd-x90GdkgRlLQUcOFmiV8"
"Best Tiffin - Indian Tiffin Service","ChIJhxPtiP0HdkgRWPWMmUix4eU"
"Chaiiwala","ChIJc-sXeikHdkgRCHLSheKEISE"
"Mirch Masala","ChIJ41nLrZQGdkgRPPvKB3mqBMQ"
"Mango Lounge","ChIJ-WvL5pwHdkgRBJxPSX70gRc"
"Blue Bengal","ChIJz-SEyZUHdkgRuFiOrhKtZXk"
"MW Eat","ChIJx1KNojQFdkgRaQtevn4ZDyo"
"Grand Cholan Canary Wharf","ChIJvxvildEDdkgRhUH3CDOt5LM"
"Himalaya","ChIJjQY85oin2EcRYYGeFgcdoz4"
"Café Spice Namasté","ChIJTfPydkoDdkgRhLWVO1ym3xg"
"Zodiac Bar, Club and Karaoke","ChIJWYPhVhAbdkgRMDLuHEJSbmk"
"Masala Inn","ChIJR_Lxevau2EcR4DUC3959t0c"
"Spice Brasserie","ChIJpdbkErWv2EcRVSlhleB_fKo"
"Onamika","ChIJaxn3tU6u2EcRPhuzyy8aK7Y"
"Rahmans Kitchen - Bexleyheath","ChIJ44DOxVau2EcR0wH8rxI_t1o"
"Belvedere Tandoori","ChIJ04ND_6Wv2EcRWMmy7QspHUs"
"Jalsha Tandoori 2","ChIJEQkBuQGv2EcRxLZ7R5cwB_E"
"Baltizer","ChIJOc6hynqu2EcRdK0hng_Jz1c"
"Jugaad Kitchen Indian restaurant and Takeaway","ChIJaxAumuyv2EcRFK0Wx5I9Piw"
"Chilli Chill Indian","ChIJc98sCLiv2EcRXl9554RyB2A"
"CHILLIKA - Indian Street Food Restaurant","ChIJB3Ytfs6v2EcR7WgWXhwlnrc"
"Shampan Welling - Indian Restaurant","ChIJ7XKkWsuu2EcRAow-XZv8Js8"
"Mahan Indian Takeaway Joydens Wood","ChIJl-Vv2OCt2EcRNkO7FEznJb4"
"Shahi Spice","ChIJS4mnCQCv2EcRtS7ejgRNZZo"
"Kesar II Punjabi Restaurant - Bexleyheath","ChIJ4eRKVQyv2EcRh_YeeJW3iw0"
"The Parakeet Pub","ChIJnZet8bsbdkgRN6CDJw7msAw"
"Maharajah of Bexley","ChIJS95AKmWu2EcR0vhLJcrzjOQ"
"Dawat Indian Restaurant and Take Away","ChIJq6zQI7iu2EcRh5k_DHZUpWY"
"Khazana spice","ChIJ-yyFyuKt2EcRx5rFMmkATcs"
"CUMIN INDIAN RESTAURANT","ChIJb4YZkgav2EcRy2szsSmUbO0"
"Indian Gourmet","ChIJq4cOIv4DdkgRoPoYf63D5q4"
"FAMILY DINNER LTD","ChIJMXzCY7ep2EcRpmrFq0r5VXk"
"Paradise Biryani Pointe - Welling","ChIJg9TZWwCv2EcRLGEjMq0pZH0"
"Devi's Corner Indian & Nepalese Restaurant - Welling","ChIJtwW-foqv2EcRAHWyVWStd5Q"
"Ruchi Restaurant Ltd","ChIJhwZFnJyu2EcRQ8eEg_sLn5g"
"The Jasmine by Spice Nouv-Oh!","ChIJFWxB6OSo2EcR80OnT3lDwt4"
"Saggor Tandoori Restaurant","ChIJq6dbQJSu2EcRX3OR0c9OIJ8"
"INDIAN CURRY CORNER","ChIJ4RJblPqv2EcR2vCqLpXs-Yg"
"Maya Tandoori","ChIJmcC45_6v2EcRuSDTa7MhB6w"
"Moza Spice","ChIJrxtDNrau2EcRroqRVJVjb5c"
"Base Camp Lounge & Restaurant","ChIJKU6yIr2v2EcR-acUvxXHtag"
"Eastern Curry","ChIJK7FJ79uu2EcREFU4zugBNMI"
"A&N Kitchen","ChIJqzqeeH-v2EcRAFKuvLKMVh0"
"Indian Cafe","ChIJq4a6VwCv2EcRl3wJofOPgBE"
"AAYAT Indian And Grill Restaurant","ChIJcR3cISep2EcR9xJuM3J-bcg"
"Mint & Mustard","ChIJxYJ67XCv2EcR9A2-fYtx0tU"
"Al-Rathai Thai Cuisine","ChIJh2U39DOv2EcRJI1M2S6RJaw"
"Curry Bay","ChIJ8eo8S5ap2EcRw7xc8kZgsdc"
"Nepalaya Kitchen","ChIJwx6EQQCv2EcRCIleRzVtcis"
"Kailash Momo (Welling)","ChIJiykIzLev2EcRkvEWp4dACcw"
"Bengal Spice","ChIJUUV4IdKu2EcR33J-4N8Rjy0"
"Joy Spice Indian Takeaway","ChIJd1496tGu2EcRFIxQ0gQh2HA"
"Rice and Spices","ChIJD2wFo9uu2EcR-YSb8gcu7b4"
"Falcon Grill","ChIJZdGkj0Kp2EcRiIRED0auyOM"
